1025,2025-12-20,Data Change,11.82,99127.73,4200.00,FR_EXEMPT,Salary,PAY-NVT-1025-4,11716.90
1026,2019-09-18,Hiring,12.73,45941.26,0.00,FR_EXEMPT,Salary,PAY-NVT-1026,5848.32
1026,2025-12-18,Data Change,16.98,90751.75,0.00,FR_EXEMPT,Salary,PAY-NVT-1026-2,15409.65
1027,2014-10-07,Hiring,10.45,30052.74,0.00,FR_EXEMPT,Salary,PAY-NVT-1027,3140.51
1027,2017-10-21,Promotion,12.12,44768.14,0.00,FR_EXEMPT,Salary,PAY-NVT-1027-2,6236.20
1027,2025-05-11,Data Change,13.93,66218.05,0.00,FR_EXEMPT,Salary,PAY-NVT-1027-3,9224.17
1028,2015-07-25,Hiring,11.21,55740.18,0.00,FR_EXEMPT,Salary,PAY-NVT-1028,6248.47
1028,2018-07-31,Promotion,13.01,75665.47,0.00,FR_EXEMPT,Salary,PAY-NVT-1028-2,11311.99
1028,2021-07-19,Promotion,14.05,98048.41,0.00,FR_EXEMPT,Salary,PAY-NVT-1028-3,14658.24
1028,2024-08-19,Promotion,15.10,126497.84,0.00,FR_EXEMPT,Salary,PAY-NVT-1028-4,18911.43
1028,2025-04-22,Data Change,14.95,126497.84,0.00,FR_EXEMPT,Salary,PAY-NVT-1028-5,18911.43
1029,2023-08-18,Hiring,3.56,36552.54,0.00,FR_NON_EXEMPT,Salary,PAY-NVT-1029,1301.27
1029,2025-03-24,Data Change,4.74,36552.54,0.00,FR_NON_EXEMPT,Salary,PAY-NVT-1029-2,1732.59
1030,2022-05-13,Hiring,11.63,51728.88,0.00,FR_EXEMPT,Salary,PAY-NVT-1030,6016.07
1030,2025-05-09,Promotion,14.58,65872.49,0.00,FR_EXEMPT,Salary,PAY-NVT-1030-2,10216.82
1030,2025-07-25,Data Change,15.51,65872.49,0.00,FR_EXEMPT,Salary,PAY-NVT-1030-3,10216.82
1031,2021-02-01,Hiring,7.04,37450.65,0.00,FR_EXEMPT,Salary,PAY-NVT-1031,2636.53
1031,2025-04-28,Data Change,9.38,52119.90,0.00,FR_EXEMPT,Salary,PAY-NVT-1031-2,4888.85
1032,2019-11-12,Hiring,12.25,35657.27,0.00,FR_EXEMPT,Salary,PAY-NVT-1032,4368.02
1032,2022-11-18,Promotion,14.22,51777.79,0.00,FR_EXEMPT,Salary,PAY-NVT-1032-2,8460.49
1032,2025-12-15,Data Change,16.34,65733.99,0.00,FR_EXEMPT,Salary,PAY-NVT-1032-3,10740.93
1033,2022-11-20,Hiring,10.50,76249.78,0.00,FR_EXEMPT,Salary,PAY-NVT-1033,8006.23
1033,2025-01-11,Data Change,14.00,92516.64,0.00,FR_EXEMPT,Salary,PAY-NVT-1033-2,12952.33
1034,2023-08-25,Hiring,3.22,67343.46,0.00,FR_NON_EXEMPT,Salary,PAY-NVT-1034,2168.46
1034,2025-03-18,Data Change,4.30,67343.46,0.00,FR_NON_EXEMPT,Salary,PAY-NVT-1034-2,2895.77
1035,2025-03-14,Hiring,10.15,79512.07,0.00,FR_EXEMPT,Salary,PAY-NVT-1035,8070.48
1035,2025-04-18,Data Change,13.54,79512.07,6000.00,FR_EXEMPT,Salary,PAY-NVT-1035-2,10765.93
1036,2025-12-24,Hiring,1.86,47625.77,0.00,FR_NON_EXEMPT,Salary,PAY-NVT-1036,885.84
1037,2018-10-28,Hiring,9.92,68852.35,0.00,FR_EXEMPT,Salary,PAY-NVT-1037,6830.15
1037,2025-08-08,Data Change,13.23,78020.67,0.00,FR_EXEMPT,Salary,PAY-NVT-1037-2,10322.13
1038,2015-08-04,Hiring,10.49,68760.61,0.00,FR_EXEMPT,Salary,PAY-NVT-1038,7212.99
1038,2021-08-04,Promotion,14.13,118304.62,4200.00,FR_EXEMPT,Salary,PAY-NVT-1038-2,16550.82
1038,2025-02-13,Data Change,13.99,118304.62,4200.00,FR_EXEMPT,Salary,PAY-NVT-1038-3,16550.82
1039,2017-05-09,Hiring,12.29,84816.32,0.00,FR_EXEMPT,Salary,PAY-NVT-1039,10423.93
1039,2020-04-24,Promotion,16.55,98074.38,0.00,FR_EXEMPT,Salary,PAY-NVT-1039-2,16074.39
1039,2025-12-16,Data Change,16.39,98074.38,0.00,FR_EXEMPT,Salary,PAY-NVT-1039-3,16074.39
1040,2020-06-29,Hiring,6.37,44999.50,0.00,FR_EXEMPT,Salary,PAY-NVT-1040,2866.47
1040,2023-06-23,Promotion,7.39,58301.03,0.00,FR_EXEMPT,Salary,PAY-NVT-1040-2,4949.76
1040,2025-11-07,Data Change,8.49,58301.03,0.00,FR_EXEMPT,Salary,PAY-NVT-1040-3,4949.76
1041,2019-10-22,Hiring,10.55,42362.46,0.00,FR_EXEMPT,Salary,PAY-NVT-1041,4469.24
1041,2025-11-15,Promotion,13.23,72597.21,0.00,FR_EXEMPT,Salary,PAY-NVT-1041-2,10214.43
1041,2026-01-05,Data Change,14.07,72597.21,0.00,FR_EXEMPT,Salary,PAY-NVT-1041-3,10214.43
1042,2014-05-17,Hiring,12.52,33012.71,0.00,FR_EXEMPT,Salary,PAY-NVT-1042,4133.19
1042,2020-05-12,Promotion,15.70,57950.49,0.00,FR_EXEMPT,Salary,PAY-NVT-1042-2,9677.73
1042,2023-04-17,Promotion,16.87,65125.14,0.00,FR_EXEMPT,Salary,PAY-NVT-1042-3,10875.90
1042,2025-04-06,Data Change,16.70,65125.14,0.00,FR_EXEMPT,Salary,PAY-NVT-1042-4,10875.90
1043,2021-07-20,Hiring,10.23,70928.65,0.00,FR_EXEMPT,Salary,PAY-NVT-1043,7256.00
1043,2024-08-15,Promotion,13.78,87297.91,0.00,FR_EXEMPT,Salary,PAY-NVT-1043-2,11907.43
1043,2025-08-11,Data Change,13.64,88639.62,0.00,FR_EXEMPT,Salary,PAY-NVT-1043-3,12090.44
1044,2024-09-15,Hiring,6.23,52235.60,0.00,FR_EXEMPT,Salary,PAY-NVT-1044,3254.28
1044,2025-08-30,Data Change,8.31,52930.46,0.00,FR_EXEMPT,Salary,PAY-NVT-1044-2,4398.52
1045,2021-12-04,Hiring,11.04,65462.79,0.00,FR_EXEMPT,Salary,PAY-NVT-1045,7227.09
1045,2025-05-02,Data Change,14.72,65462.79,0.00,FR_EXEMPT,Salary,PAY-NVT-1045-2,9636.12
1046,2015-09-24,Hiring,8.42,36780.10,0.00,FR_EXEMPT,Salary,PAY-NVT-1046,3096.88
1046,2018-10-09,Promotion,9.77,53226.48,0.00,FR_EXEMPT,Salary,PAY-NVT-1046-2,5977.33
1046,2024-10-12,Promotion,11.34,79987.03,5400.00,FR_EXEMPT,Salary,PAY-NVT-1046-3,8982.54
1046,2025-08-01,Data Change,11.23,80966.55,5400.00,FR_EXEMPT,Salary,PAY-NVT-1046-4,9092.54
1047,2020-05-24,Hiring,11.81,54172.89,0.00,FR_EXEMPT,Salary,PAY-NVT-1047,6397.82
1047,2025-07-11,Data Change,15.75,72560.26,0.00,FR_EXEMPT,Salary,PAY-NVT-1047-2,11428.24
1048,2012-10-19,Hiring,13.37,28279.59,0.00,FR_EXEMPT,Salary,PAY-NVT-1048,3780.98
1048,2018-09-29,Promotion,16.76,56723.12,0.00,FR_EXEMPT,Salary,PAY-NVT-1048-2,10113.73
1048,2025-07-02,Data Change,17.83,65405.67,0.00,FR_EXEMPT,Salary,PAY-NVT-1048-3,11661.83
1049,2022-09-03,Hiring,5.71,34958.57,0.00,FR_EXEMPT,Salary,PAY-NVT-1049,1996.13
1049,2025-08-16,Promotion,6.63,51864.71,0.00,FR_EXEMPT,Salary,PAY-NVT-1049-2,3952.09
1049,2025-08-26,Data Change,7.62,51864.71,0.00,FR_EXEMPT,Salary,PAY-NVT-1049-3,3952.09
1050,2019-03-08,Hiring,8.95,58361.99,0.00,FR_EXEMPT,Salary,PAY-NVT-1050,5223.40
1050,2022-03-28,Promotion,11.21,78879.32,0.00,FR_EXEMPT,Salary,PAY-NVT-1050-2,9410.30
1050,2025-03-26,Promotion,12.05,98866.35,0.00,FR_EXEMPT,Salary,PAY-NVT-1050-3,11794.76
1050,2025-10-21,Data Change,11.93,103087.92,0.00,FR_EXEMPT,Salary,PAY-NVT-1050-4,12298.39
1051,2018-07-18,Hiring,7.94,40260.95,0.00,FR_EXEMPT,Salary,PAY-NVT-1051,3196.72
1051,2021-08-06,Promotion,9.21,54627.49,0.00,FR_EXEMPT,Salary,PAY-NVT-1051-2,5785.05
1051,2024-07-25,Promotion,9.95,71605.81,0.00,FR_EXEMPT,Salary,PAY-NVT-1051-3,7583.06
1051,2025-01-22,Data Change,10.59,71605.81,0.00,FR_EXEMPT,Salary,PAY-NVT-1051-4,7583.06
1052,2019-12-18,Hiring,8.14,45127.08,0.00,FR_EXEMPT,Salary,PAY-NVT-1052,3673.34
1052,2022-11-21,Promotion,9.44,59479.26,0.00,FR_EXEMPT,Salary,PAY-NVT-1052-2,6453.50
1052,2025-12-25,Promotion,10.20,88683.78,5400.00,FR_EXEMPT,Salary,PAY-NVT-1052-3,9622.19
1052,2026-02-18,Data Change,10.85,89123.69,5400.00,FR_EXEMPT,Salary,PAY-NVT-1052-4,9669.92
1053,2012-03-12,Hiring,12.50,47578.91,0.00,FR_EXEMPT,Salary,PAY-NVT-1053,5947.36
1053,2015-03-19,Promotion,14.49,62032.83,0.00,FR_EXEMPT,Salary,PAY-NVT-1053-2,10334.67
1053,2021-03-24,Promotion,16.83,107508.07,0.00,FR_EXEMPT,Salary,PAY-NVT-1053-3,17910.84
1053,2025-09-15,Data Change,16.66,121610.93,0.00,FR_EXEMPT,Salary,PAY-NVT-1053-4,20260.38
1054,2013-12-12,Hiring,11.45,70618.70,0.00,FR_EXEMPT,Salary,PAY-NVT-1054,8085.84
1054,2016-12-20,Promotion,15.42,87152.98,0.00,FR_EXEMPT,Salary,PAY-NVT-1054-2,13308.26
1054,2025-05-18,Data Change,15.27,88140.28,0.00,FR_EXEMPT,Salary,PAY-NVT-1054-3,13459.02
1084,2013-03-16,Hiring,12.39,67484.57,0.00,FR_EXEMPT,Salary,PAY-NVT-1084,8361.34
1055,2022-11-26,Hiring,8.04,125968.70,0.00,FR_EXEMPT,Salary,PAY-NVT-1055,10127.88
1055,2025-11-30,Data Change,10.72,151671.05,6000.00,FR_EXEMPT,Salary,PAY-NVT-1055-2,16259.14
1056,2016-12-28,Hiring,12.45,65299.96,0.00,FR_EXEMPT,Salary,PAY-NVT-1056,8129.85
1056,2019-12-24,Promotion,15.60,99210.41,5400.00,FR_EXEMPT,Salary,PAY-NVT-1056-2,16468.93
1056,2025-09-06,Data Change,16.60,123459.41,5400.00,FR_EXEMPT,Salary,PAY-NVT-1056-3,20494.26
1057,2019-09-20,Hiring,12.33,38355.04,0.00,FR_EXEMPT,Salary,PAY-NVT-1057,4729.18
1057,2022-09-10,Promotion,14.30,49990.38,0.00,FR_EXEMPT,Salary,PAY-NVT-1057-2,8218.42
1057,2025-10-17,Data Change,16.44,79345.72,6000.00,FR_EXEMPT,Salary,PAY-NVT-1057-3,13044.44
1058,2024-03-29,Hiring,7.29,52733.74,0.00,FR_EXEMPT,Commission,PAY-NVT-1058,3844.29
1058,2025-10-21,Data Change,9.72,54741.61,0.00,FR_EXEMPT,Commission,PAY-NVT-1058-2,5320.88
1059,2024-12-17,Hiring,12.96,84496.53,0.00,FR_EXEMPT,Salary,PAY-NVT-1059,10950.75
1059,2025-08-30,Data Change,17.28,84496.53,0.00,FR_EXEMPT,Salary,PAY-NVT-1059-2,14601.00
1060,2013-10-23,Hiring,10.22,36061.73,0.00,FR_EXEMPT,Salary,PAY-NVT-1060,3685.51
1060,2026-01-27,Data Change,13.63,92771.03,0.00,FR_EXEMPT,Salary,PAY-NVT-1060-2,12644.69
1061,2020-08-20,Hiring,12.50,87865.26,0.00,FR_EXEMPT,Salary,PAY-NVT-1061,10983.16
1061,2025-01-08,Data Change,16.67,90640.38,0.00,FR_EXEMPT,Salary,PAY-NVT-1061-2,15109.75
1062,2018-05-12,Hiring,11.62,37756.39,0.00,FR_EXEMPT,Salary,PAY-NVT-1062,4387.29
1062,2021-05-12,Promotion,13.48,59987.11,0.00,FR_EXEMPT,Salary,PAY-NVT-1062-2,9292.00
1062,2025-02-19,Data Change,15.49,81566.59,5400.00,FR_EXEMPT,Salary,PAY-NVT-1062-3,12634.66
1063,2025-03-31,Hiring,7.80,124382.54,0.00,FR_EXEMPT,Salary,PAY-NVT-1063,9701.84
1063,2025-09-19,Data Change,10.40,124382.54,0.00,FR_EXEMPT,Salary,PAY-NVT-1063-2,12935.78
1064,2017-07-07,Hiring,12.72,67696.44,0.00,FR_EXEMPT,Salary,PAY-NVT-1064,8610.99
1064,2025-04-30,Data Change,16.96,84392.18,0.00,FR_EXEMPT,Salary,PAY-NVT-1064-2,14312.91
1065,2013-11-26,Hiring,12.29,66271.03,0.00,FR_EXEMPT,Salary,PAY-NVT-1065,8144.71
1065,2016-11-20,Promotion,16.55,82129.40,0.00,FR_EXEMPT,Salary,PAY-NVT-1065-2,13461.01
1065,2025-04-21,Data Change,16.39,87596.81,0.00,FR_EXEMPT,Salary,PAY-NVT-1065-3,14357.12
1066,2016-01-27,Hiring,15.59,200422.84,0.00,FR_EXECUTIVE,Commission,PAY-NVT-1066,31245.92
1066,2025-04-21,Data Change,20.79,204818.88,9600.00,FR_EXECUTIVE,Commission,PAY-NVT-1066-2,42581.85
1067,2021-08-26,Hiring,7.76,54180.27,0.00,FR_EXEMPT,Salary,PAY-NVT-1067,4204.39
1067,2024-08-12,Promotion,9.73,65188.71,0.00,FR_EXEMPT,Salary,PAY-NVT-1067-2,6747.03
1067,2026-01-19,Data Change,10.35,68536.81,0.00,FR_EXEMPT,Salary,PAY-NVT-1067-3,7093.56
1068,2024-06-13,Hiring,5.99,64595.10,0.00,FR_EXEMPT,Salary,PAY-NVT-1068,3869.25
1068,2025-06-17,Data Change,7.98,65899.81,0.00,FR_EXEMPT,Salary,PAY-NVT-1068-2,5258.80
1069,2024-12-09,Hiring,2.67,46549.75,0.00,FR_NON_EXEMPT,Salary,PAY-NVT-1069,1242.88
1069,2025-08-09,Data Change,3.56,46800.60,0.00,FR_NON_EXEMPT,Salary,PAY-NVT-1069-2,1666.10
1070,2014-02-20,Hiring,12.11,34718.36,0.00,FR_EXEMPT,Salary,PAY-NVT-1070,4204.39
1070,2017-02-14,Promotion,14.05,44927.56,0.00,FR_EXEMPT,Salary,PAY-NVT-1070-2,7255.80
1070,2025-09-25,Data Change,16.15,81852.50,0.00,FR_EXEMPT,Salary,PAY-NVT-1070-3,13219.18
1071,2020-02-01,Hiring,9.38,63580.18,0.00,FR_EXEMPT,Salary,PAY-NVT-1071,5963.82
1071,2026-02-21,Promotion,12.62,103046.12,5400.00,FR_EXEMPT,Salary,PAY-NVT-1071-2,12880.76
1072,2016-07-05,Hiring,9.73,105492.73,0.00,FR_EXEMPT,Salary,PAY-NVT-1072,10264.44
1072,2019-06-21,Promotion,13.11,125140.49,4200.00,FR_EXEMPT,Salary,PAY-NVT-1072-2,16243.24
1072,2025-09-07,Data Change,12.98,128760.15,4200.00,FR_EXEMPT,Salary,PAY-NVT-1072-3,16713.07
1073,2019-03-14,Hiring,7.81,40212.29,0.00,FR_EXEMPT,Salary,PAY-NVT-1073,3140.58
1073,2022-02-26,Promotion,9.06,50537.66,0.00,FR_EXEMPT,Salary,PAY-NVT-1073-2,5260.97
1073,2025-07-18,Data Change,10.41,71025.36,5400.00,FR_EXEMPT,Salary,PAY-NVT-1073-3,7393.74
1074,2024-11-06,Hiring,1.04,34059.02,0.00,FR_NON_EXEMPT,Salary,PAY-NVT-1074,354.21
1074,2025-04-22,Data Change,1.39,36283.58,0.00,FR_NON_EXEMPT,Salary,PAY-NVT-1074-2,504.34
1075,2017-04-20,Hiring,12.48,75901.14,0.00,FR_EXEMPT,Salary,PAY-NVT-1075,9472.46
1075,2025-10-19,Data Change,16.64,113908.42,0.00,FR_EXEMPT,Salary,PAY-NVT-1075-2,18954.36
1076,2023-01-21,Hiring,11.45,41232.40,0.00,FR_EXEMPT,Salary,PAY-NVT-1076,4721.11
1076,2025-01-28,Data Change,15.26,54171.00,0.00,FR_EXEMPT,Salary,PAY-NVT-1076-2,8266.49
1077,2020-10-21,Hiring,9.72,87995.29,0.00,FR_EXEMPT,Salary,PAY-NVT-1077,8553.14
1077,2025-12-30,Data Change,12.96,88989.89,0.00,FR_EXEMPT,Salary,PAY-NVT-1077-2,11533.09
1078,2016-03-20,Hiring,10.04,35713.29,0.00,FR_EXEMPT,Salary,PAY-NVT-1078,3585.61
1078,2019-03-25,Promotion,11.65,51358.80,0.00,FR_EXEMPT,Salary,PAY-NVT-1078-2,6876.94
1078,2022-04-13,Promotion,12.59,68602.33,0.00,FR_EXEMPT,Salary,PAY-NVT-1078-3,9185.85
1078,2025-04-04,Promotion,13.52,77196.56,0.00,FR_EXEMPT,Salary,PAY-NVT-1078-4,10336.62
1078,2025-06-17,Data Change,13.39,77196.56,0.00,FR_EXEMPT,Salary,PAY-NVT-1078-5,10336.62
1079,2017-10-01,Hiring,11.50,66575.18,0.00,FR_EXEMPT,Salary,PAY-NVT-1079,7656.15
1079,2023-10-24,Promotion,15.49,116227.34,6000.00,FR_EXEMPT,Salary,PAY-NVT-1079-2,17829.27
1079,2025-12-21,Data Change,15.34,117873.63,6000.00,FR_EXEMPT,Salary,PAY-NVT-1079-3,18081.81
1080,2021-06-03,Hiring,6.01,45983.16,0.00,FR_EXEMPT,Salary,PAY-NVT-1080,2763.59
1080,2024-06-23,Promotion,6.97,64003.53,0.00,FR_EXEMPT,Salary,PAY-NVT-1080-2,5126.68
1080,2025-09-07,Data Change,8.01,64003.53,0.00,FR_EXEMPT,Salary,PAY-NVT-1080-3,5126.68
1081,2015-09-30,Hiring,13.03,30776.59,0.00,FR_EXEMPT,Salary,PAY-NVT-1081,4010.19
1081,2018-10-20,Promotion,15.11,44610.57,0.00,FR_EXEMPT,Salary,PAY-NVT-1081-2,7748.86
1081,2021-10-04,Promotion,16.33,67649.43,0.00,FR_EXEMPT,Salary,PAY-NVT-1081-3,11750.71
1081,2024-10-26,Promotion,17.54,76745.63,0.00,FR_EXEMPT,Salary,PAY-NVT-1081-4,13330.72
1081,2026-01-10,Data Change,17.37,76745.63,0.00,FR_EXEMPT,Salary,PAY-NVT-1081-5,13330.72
1082,2024-01-16,Hiring,8.72,68310.86,0.00,FR_EXEMPT,Salary,PAY-NVT-1082,5956.71
1082,2025-01-09,Data Change,11.63,76273.19,0.00,FR_EXEMPT,Salary,PAY-NVT-1082-2,8870.57
1083,2013-02-22,Hiring,9.54,35043.78,0.00,FR_EXEMPT,Salary,PAY-NVT-1083,3343.18
1083,2016-02-27,Promotion,11.07,52454.94,0.00,FR_EXEMPT,Salary,PAY-NVT-1083-2,6672.27
1083,2022-03-06,Promotion,12.85,93613.70,4800.00,FR_EXEMPT,Salary,PAY-NVT-1083-3,11907.66
1083,2025-06-30,Data Change,12.72,93613.70,4800.00,FR_EXEMPT,Salary,PAY-NVT-1083-4,11907.66
1084,2019-02-16,Promotion,16.69,106737.81,0.00,FR_EXEMPT,Salary,PAY-NVT-1084-2,17633.09
1084,2025-12-08,Data Change,16.52,111437.97,0.00,FR_EXEMPT,Salary,PAY-NVT-1084-3,18409.55
1085,2016-09-26,Hiring,10.28,46823.99,0.00,FR_EXEMPT,Salary,PAY-NVT-1085,4813.51
1085,2022-09-30,Promotion,12.89,97604.27,0.00,FR_EXEMPT,Salary,PAY-NVT-1085-2,13381.55
1085,2025-09-29,Promotion,13.85,113485.38,0.00,FR_EXEMPT,Salary,PAY-NVT-1085-3,15558.85
